horizon,origin_timestamp,target_timestamp,split,y,target_is_missing,o3_at_origin,o3_lag_1h,o3_lag_2h,o3_lag_3h,o3_lag_6h,o3_lag_12h,o3_roll_mean_6h,o3_roll_std_6h,o3_roll_mean_24h,o3_roll_std_24h,o3_roll_max_24h,o3_roll_missing_ratio_24h,o3_prev_day_same_hour,o3_target_lag_48h,target_hour,target_dayofweek,target_month,target_is_weekend,target_hour_sin,target_hour_cos,target_dayofweek_sin,target_dayofweek_cos,target_month_zero_based,target_month_sin,target_month_cos
1,2020-01-01 00:00:00,2020-01-01 01:00:00,train,19.0,0,22.0,,,,,,22.0,,22.0,,22.0,0.9583333333333334,,,1,2,1,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 01:00:00,2020-01-01 02:00:00,train,19.0,0,19.0,22.0,,,,,20.5,2.1213203435596424,20.5,2.1213203435596424,22.0,0.9166666666666666,,,2,2,1,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 02:00:00,2020-01-01 03:00:00,train,6.0,0,19.0,19.0,22.0,,,,20.0,1.7320508075688772,20.0,1.7320508075688772,22.0,0.875,,,3,2,1,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 03:00:00,2020-01-01 04:00:00,train,8.0,0,6.0,19.0,19.0,22.0,,,16.5,7.14142842854285,16.5,7.14142842854285,22.0,0.8333333333333334,,,4,2,1,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 04:00:00,2020-01-01 05:00:00,train,5.0,0,8.0,6.0,19.0,19.0,,,14.8,7.259476565152615,14.8,7.259476565152615,22.0,0.7916666666666666,,,5,2,1,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 05:00:00,2020-01-01 06:00:00,train,4.0,0,5.0,8.0,6.0,19.0,,,13.166666666666666,7.626707459098367,13.166666666666666,7.626707459098367,22.0,0.75,,,6,2,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 06:00:00,2020-01-01 07:00:00,train,2.0,0,4.0,5.0,8.0,6.0,22.0,,10.166666666666666,6.968978882638882,11.857142857142858,7.776643908280132,22.0,0.7083333333333333,,,7,2,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 07:00:00,2020-01-01 08:00:00,train,2.0,0,2.0,4.0,5.0,8.0,19.0,,7.333333333333333,6.055300708194986,10.625,7.998883850709602,22.0,0.6666666666666667,,,8,2,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 08:00:00,2020-01-01 09:00:00,train,8.0,0,2.0,2.0,4.0,5.0,19.0,,4.5,2.3452078799117237,9.666666666666666,8.0156097709407,22.0,0.625,,,9,2,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 09:00:00,2020-01-01 10:00:00,train,13.0,0,8.0,2.0,2.0,4.0,6.0,,4.833333333333333,2.7141603981096454,9.5,7.575545451575675,22.0,0.5833333333333333,,,10,2,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 10:00:00,2020-01-01 11:00:00,train,25.0,0,13.0,8.0,2.0,2.0,8.0,,5.666666666666667,4.226897995772633,9.818181818181818,7.263858228492373,22.0,0.5416666666666667,,,11,2,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 11:00:00,2020-01-01 12:00:00,train,27.0,0,25.0,13.0,8.0,2.0,5.0,,9.0,8.899438184514796,11.083333333333334,8.195989410940111,25.0,0.5,,,12,2,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 12:00:00,2020-01-01 13:00:00,train,19.0,0,27.0,25.0,13.0,8.0,4.0,22.0,12.833333333333334,11.016654059498586,12.307692307692308,9.003560549255086,27.0,0.45833333333333337,,,13,2,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 13:00:00,2020-01-01 14:00:00,train,22.0,0,19.0,27.0,25.0,13.0,2.0,19.0,15.666666666666666,9.791152468768253,12.785714285714286,8.833316054997269,27.0,0.41666666666666663,,,14,2,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 14:00:00,2020-01-01 15:00:00,train,25.0,0,22.0,19.0,27.0,25.0,2.0,19.0,19.0,7.293833011524186,13.4,8.838228652523407,27.0,0.375,,,15,2,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 15:00:00,2020-01-01 16:00:00,train,26.0,0,25.0,22.0,19.0,27.0,8.0,6.0,21.833333333333332,5.154286242213042,14.125,9.017575431714818,27.0,0.33333333333333337,,,16,2,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 16:00:00,2020-01-01 17:00:00,train,18.0,0,26.0,25.0,22.0,19.0,13.0,8.0,24.0,2.966479394838263,14.823529411764707,9.19398780533811,27.0,0.29166666666666663,,,17,2,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 17:00:00,2020-01-01 18:00:00,train,16.0,0,18.0,26.0,25.0,22.0,25.0,5.0,22.833333333333332,3.763863263545404,15.0,8.950846164403874,27.0,0.25,,,18,2,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 18:00:00,2020-01-01 19:00:00,train,15.0,0,16.0,18.0,26.0,25.0,27.0,4.0,21.0,4.0,15.052631578947368,8.70168364430781,27.0,0.20833333333333337,,,19,2,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 19:00:00,2020-01-01 20:00:00,train,13.0,0,15.0,16.0,18.0,26.0,19.0,2.0,20.333333333333332,4.67618077780005,15.05,8.469605098605,27.0,0.16666666666666663,,,20,2,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 20:00:00,2020-01-01 21:00:00,train,11.0,0,13.0,15.0,16.0,18.0,22.0,2.0,18.833333333333332,5.419102016632156,14.952380952380953,8.267261883333505,27.0,0.125,,,21,2,1,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 21:00:00,2020-01-01 22:00:00,train,3.0,0,11.0,13.0,15.0,16.0,25.0,8.0,16.5,5.244044240850764,14.772727272727273,8.11190669960092,27.0,0.08333333333333337,,,22,2,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 22:00:00,2020-01-01 23:00:00,train,1.0,0,3.0,11.0,13.0,15.0,26.0,13.0,12.666666666666666,5.316640543300515,14.26086956521739,8.29686354377554,27.0,0.04166666666666663,,,23,2,1,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0.0,1.0
1,2020-01-01 23:00:00,2020-01-02 00:00:00,train,4.0,0,1.0,3.0,11.0,13.0,18.0,25.0,9.833333333333334,6.337717780610529,13.708333333333334,8.554069291821019,27.0,0.0,22.0,,0,3,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 00:00:00,2020-01-02 01:00:00,train,5.0,0,4.0,1.0,3.0,11.0,16.0,27.0,7.833333333333333,5.87934236685251,12.958333333333334,8.584511668097967,27.0,0.0,19.0,,1,3,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 01:00:00,2020-01-02 02:00:00,train,5.0,0,5.0,4.0,1.0,3.0,15.0,19.0,6.166666666666667,4.750438576243978,12.375,8.63165307357801,27.0,0.0,19.0,,2,3,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 02:00:00,2020-01-02 03:00:00,train,4.0,0,5.0,5.0,4.0,1.0,13.0,22.0,4.833333333333333,3.371448748930781,11.791666666666666,8.637527658883126,27.0,0.0,6.0,,3,3,1,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 03:00:00,2020-01-02 04:00:00,train,1.0,0,4.0,5.0,5.0,4.0,11.0,25.0,3.6666666666666665,1.5055453054182553,11.708333333333334,8.705216660224446,27.0,0.0,8.0,,4,3,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 04:00:00,2020-01-02 05:00:00,train,1.0,0,1.0,4.0,5.0,5.0,3.0,26.0,3.3333333333333335,1.8618986725026023,11.416666666666666,8.948726733168666,27.0,0.0,5.0,,5,3,1,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 05:00:00,2020-01-02 06:00:00,train,2.0,0,1.0,1.0,4.0,5.0,1.0,18.0,3.3333333333333335,1.8618986725026023,11.25,9.109240411228877,27.0,0.0,4.0,,6,3,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 06:00:00,2020-01-02 07:00:00,train,1.0,0,2.0,1.0,1.0,4.0,4.0,16.0,3.0,1.8973665961011044,11.166666666666666,9.187262764362913,27.0,0.0,2.0,,7,3,1,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 07:00:00,2020-01-02 08:00:00,train,2.0,0,1.0,2.0,1.0,1.0,5.0,15.0,2.3333333333333335,1.7511900715419124,11.125,9.232798341640052,27.0,0.0,2.0,,8,3,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 08:00:00,2020-01-02 09:00:00,train,4.0,0,2.0,1.0,2.0,1.0,5.0,13.0,1.8333333333333333,1.1690451944501443,11.125,9.232798341640052,27.0,0.0,8.0,,9,3,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 09:00:00,2020-01-02 10:00:00,train,9.0,0,4.0,2.0,1.0,2.0,4.0,11.0,1.8333333333333333,1.1690451944501443,10.958333333333334,9.327281940940624,27.0,0.0,13.0,,10,3,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 10:00:00,2020-01-02 11:00:00,train,22.0,0,9.0,4.0,2.0,1.0,1.0,3.0,3.1666666666666665,3.0605010483035215,10.791666666666666,9.324950945979692,27.0,0.0,25.0,,11,3,1,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 11:00:00,2020-01-02 12:00:00,train,31.0,0,22.0,9.0,4.0,2.0,1.0,1.0,6.666666666666667,8.041558721209894,10.666666666666666,9.144571526637927,27.0,0.0,27.0,,12,3,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 12:00:00,2020-01-02 13:00:00,train,33.0,0,31.0,22.0,9.0,4.0,2.0,4.0,11.5,12.275992831539131,10.833333333333334,9.48530518711726,31.0,0.0,19.0,,13,3,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 13:00:00,2020-01-02 14:00:00,train,33.0,0,33.0,31.0,22.0,9.0,1.0,5.0,16.833333333333332,13.673575489485797,11.416666666666666,10.39613919418779,33.0,0.0,22.0,,14,3,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 14:00:00,2020-01-02 15:00:00,train,34.0,0,33.0,33.0,31.0,22.0,2.0,5.0,22.0,12.77497553813705,11.875,11.101556882590446,33.0,0.0,25.0,,15,3,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 15:00:00,2020-01-02 16:00:00,train,37.0,0,34.0,33.0,33.0,31.0,4.0,4.0,27.0,9.859006035092985,12.25,11.700055741227308,34.0,0.0,26.0,,16,3,1,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 16:00:00,2020-01-02 17:00:00,train,22.0,0,37.0,34.0,33.0,33.0,9.0,1.0,31.666666666666668,5.12510162500867,12.708333333333334,12.45331863109333,37.0,0.0,18.0,,17,3,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 17:00:00,2020-01-02 18:00:00,train,2.0,0,22.0,37.0,34.0,33.0,22.0,1.0,31.666666666666668,5.12510162500867,12.875,12.553580816020098,37.0,0.0,16.0,,18,3,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 18:00:00,2020-01-02 19:00:00,train,2.0,0,2.0,22.0,37.0,34.0,31.0,2.0,26.833333333333332,13.1972219298861,12.291666666666666,12.726142783456721,37.0,0.0,15.0,,19,3,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 19:00:00,2020-01-02 20:00:00,train,2.0,0,2.0,2.0,22.0,37.0,33.0,1.0,21.666666666666668,16.05822738245622,11.75,12.88156755246409,37.0,0.0,13.0,,20,3,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 20:00:00,2020-01-02 21:00:00,train,5.0,0,2.0,2.0,2.0,22.0,33.0,2.0,16.5,16.658331248957687,11.291666666666666,13.029996051474816,37.0,0.0,11.0,,21,3,1,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 21:00:00,2020-01-02 22:00:00,train,9.0,0,5.0,2.0,2.0,2.0,34.0,4.0,11.666666666666666,14.651507317223952,11.041666666666666,13.093241425044173,37.0,0.0,3.0,,22,3,1,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 22:00:00,2020-01-02 23:00:00,train,1.0,0,9.0,5.0,2.0,2.0,37.0,9.0,7.0,7.848566748139464,11.291666666666666,12.989892949542723,37.0,0.0,1.0,,23,3,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0.0,1.0
1,2020-01-02 23:00:00,2020-01-03 00:00:00,train,1.0,0,1.0,9.0,5.0,2.0,22.0,22.0,3.5,3.016620625799766,11.291666666666666,12.989892949542723,37.0,0.0,4.0,22.0,0,4,1,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 00:00:00,2020-01-03 01:00:00,train,17.0,0,1.0,1.0,9.0,5.0,2.0,31.0,3.3333333333333335,3.141125063837357,11.166666666666666,13.077250963165891,37.0,0.0,5.0,19.0,1,4,1,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 01:00:00,2020-01-03 02:00:00,train,35.0,0,17.0,1.0,1.0,9.0,2.0,33.0,5.833333333333333,6.274286147974698,11.666666666666666,13.06061675974483,37.0,0.0,5.0,19.0,2,4,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 02:00:00,2020-01-03 03:00:00,train,33.0,0,35.0,17.0,1.0,1.0,2.0,33.0,11.333333333333334,13.048627003124391,12.916666666666666,13.808997277032878,37.0,0.0,4.0,6.0,3,4,1,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 03:00:00,2020-01-03 04:00:00,train,25.0,0,33.0,35.0,17.0,1.0,5.0,34.0,16.0,15.16575088810311,14.125,14.256386821961284,37.0,0.0,1.0,8.0,4,4,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 04:00:00,2020-01-03 05:00:00,train,28.0,0,25.0,33.0,35.0,17.0,9.0,37.0,18.666666666666668,15.095253117012211,15.125,14.136946660066496,37.0,0.0,1.0,5.0,5,4,1,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 05:00:00,2020-01-03 06:00:00,train,17.0,0,28.0,25.0,33.0,35.0,1.0,22.0,23.166666666666668,12.5923257052328,16.25,14.037991928737686,37.0,0.0,2.0,4.0,6,4,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 06:00:00,2020-01-03 07:00:00,train,11.0,0,17.0,28.0,25.0,33.0,1.0,2.0,25.833333333333332,7.704976746666189,16.875,13.705957130735717,37.0,0.0,1.0,2.0,7,4,1,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 07:00:00,2020-01-03 08:00:00,train,9.0,0,11.0,17.0,28.0,25.0,17.0,2.0,24.833333333333332,9.304120950775882,17.291666666666668,13.349740810597972,37.0,0.0,2.0,2.0,8,4,1,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 08:00:00,2020-01-03 09:00:00,train,10.0,0,9.0,11.0,17.0,28.0,35.0,2.0,20.5,9.669539802906868,17.583333333333332,13.07475718177278,37.0,0.0,4.0,8.0,9,4,1,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 09:00:00,2020-01-03 10:00:00,train,7.0,0,10.0,9.0,11.0,17.0,33.0,5.0,16.666666666666668,8.16496580927728,17.833333333333332,12.859328086668437,37.0,0.0,9.0,13.0,10,4,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 10:00:00,2020-01-03 11:00:00,train,11.0,0,7.0,10.0,9.0,11.0,25.0,9.0,13.666666666666666,7.788880963698643,17.75,12.92537107364057,37.0,0.0,22.0,25.0,11,4,1,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 11:00:00,2020-01-03 12:00:00,train,11.0,0,11.0,7.0,10.0,9.0,28.0,1.0,10.833333333333334,3.371448748930823,17.291666666666668,12.963088623729558,37.0,0.0,31.0,27.0,12,4,1,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 12:00:00,2020-01-03 13:00:00,train,11.0,0,11.0,11.0,7.0,10.0,17.0,1.0,9.833333333333334,1.6020819787599032,16.458333333333332,12.683365232586675,37.0,0.0,33.0,19.0,13,4,1,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 13:00:00,2020-01-03 14:00:00,train,10.0,0,11.0,11.0,11.0,7.0,11.0,17.0,9.833333333333334,1.6020819787599032,15.541666666666666,12.222499447888032,37.0,0.0,33.0,22.0,14,4,1,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 14:00:00,2020-01-03 15:00:00,train,6.0,0,10.0,11.0,11.0,11.0,9.0,35.0,10.0,1.5491933384831524,14.583333333333334,11.683941661683493,37.0,0.0,34.0,25.0,15,4,1,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
1,2020-01-03 15:00:00,2020-01-03 16:00:00,train,4.0,0,6.0,10.0,11.0,11.0,10.0,33.0,9.333333333333334,2.250925735484684,13.416666666666666,11.041095828831905,37.0,0.0,37.0,26.0,16,4,1,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0.0,1.0
